Lake Name,County,State,SurveyName,Contributor Name,Year,Month,Day,Date,Approx Time of Day,Elapsed Time (sec),Surface Water Temperature (oF),Conductivity (µS/cm),Latitude,Longitude,Location Name,Notes
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:00,2580,76.5,308,42.08924,-85.83417,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:05,2585,76.5,308,42.08919,-85.83423,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:10,2590,76.5,308,42.08914,-85.83427,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:15,2595,76.4,308,42.08908,-85.83431,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:20,2600,76.5,308,42.08902,-85.83434,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:25,2605,76.5,308,42.08896,-85.83435,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:30,2610,76.5,308,42.0889,-85.83437,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:35,2615,76.5,308,42.08883,-85.8344,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:40,2620,76.5,308,42.08877,-85.83442,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:45,2625,76.5,308,42.08871,-85.83446,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:50,2630,76.4,308,42.08865,-85.8345,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:40:55,2635,76.5,308,42.08859,-85.83456,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:00,2640,76.4,308,42.08854,-85.83459,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:05,2645,76.4,308,42.08847,-85.83459,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:10,2650,76.4,308,42.08841,-85.83458,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:15,2655,76.5,308,42.08834,-85.83455,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:20,2660,76.5,308,42.08828,-85.8345,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:25,2665,76.5,308,42.08822,-85.83445,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:30,2670,76.5,308,42.08817,-85.83439,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:35,2675,76.5,308,42.08812,-85.83432,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:40,2680,76.5,308,42.08807,-85.83424,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:45,2685,76.5,308,42.08802,-85.83418,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:50,2690,76.5,308,42.08798,-85.8341,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:41:55,2695,76.5,308,42.08794,-85.83401,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:00,2700,76.5,308,42.08789,-85.83395,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:05,2705,76.5,308,42.08784,-85.83387,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:10,2710,76.5,308,42.0878,-85.83379,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:15,2715,76.5,308,42.08775,-85.83372,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:20,2720,76.5,308,42.0877,-85.83363,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:25,2725,76.5,308,42.08766,-85.83355,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:30,2730,76.5,308,42.08762,-85.83346,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:35,2735,76.5,308,42.08758,-85.83337,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:40,2740,76.5,308,42.08755,-85.83327,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:45,2745,76.5,308,42.08752,-85.83318,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:50,2750,76.5,308,42.0875,-85.83308,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:42:55,2755,76.5,308,42.08748,-85.83298,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:00,2760,76.5,308,42.08747,-85.83288,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:05,2765,76.5,308,42.08748,-85.83277,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:10,2770,76.5,307,42.08749,-85.83266,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:15,2775,76.6,308,42.08751,-85.83255,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:20,2780,76.5,308,42.08752,-85.83245,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:25,2785,76.5,308,42.08755,-85.83234,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:30,2790,76.6,308,42.08757,-85.83224,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:35,2795,76.7,309,42.08759,-85.83214,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:40,2800,76.8,309,42.0876,-85.83203,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:45,2805,76.9,309,42.08763,-85.83193,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:50,2810,77.1,309,42.08765,-85.83183,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:43:55,2815,77,308,42.08767,-85.83173,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:00,2820,77.1,309,42.08768,-85.83162,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:05,2825,77.3,309,42.0877,-85.83151,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:10,2830,77.3,309,42.08771,-85.83141,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:15,2835,77.3,309,42.08771,-85.8313,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:20,2840,77.4,309,42.0877,-85.8312,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:25,2845,77.4,309,42.0877,-85.83109,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:30,2850,77.4,309,42.08768,-85.83099,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:35,2855,77.4,309,42.08767,-85.83088,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:40,2860,77.4,309,42.08765,-85.83078,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:45,2865,77.4,309,42.08764,-85.83068,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:50,2870,77.3,309,42.08762,-85.83058,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:44:55,2875,77.3,309,42.08761,-85.83047,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:00,2880,77.1,309,42.0876,-85.83038,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:05,2885,77.3,309,42.08759,-85.83028,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:10,2890,77.3,309,42.0876,-85.83017,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:15,2895,77.1,309,42.0876,-85.83007,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:20,2900,77.1,309,42.0876,-85.82996,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:25,2905,77.1,309,42.08759,-85.82986,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:30,2910,77.1,309,42.0876,-85.82977,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:35,2915,77,309,42.08762,-85.82967,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:40,2920,77,309,42.08764,-85.82957,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:45,2925,76.8,309,42.08765,-85.82948,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:50,2930,76.8,309,42.08765,-85.82937,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:45:55,2935,76.8,309,42.08765,-85.82927,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:00,2940,76.8,309,42.08766,-85.82916,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:05,2945,76.8,309,42.08766,-85.82906,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:10,2950,76.8,309,42.08767,-85.82896,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:15,2955,76.8,309,42.08769,-85.82886,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:20,2960,76.8,309,42.0877,-85.82876,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:25,2965,76.8,309,42.08773,-85.82867,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:30,2970,76.7,309,42.08775,-85.82857,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:35,2975,76.7,309,42.08777,-85.82847,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:40,2980,76.7,309,42.08778,-85.82837,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:45,2985,76.7,309,42.0878,-85.82826,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:50,2990,76.7,309,42.08781,-85.82816,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:46:55,2995,76.7,310,42.08783,-85.82806,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:00,3000,76.6,310,42.08785,-85.82796,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:05,3005,76.6,309,42.08788,-85.82786,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:10,3010,76.6,310,42.08791,-85.82777,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:15,3015,76.6,310,42.08794,-85.82767,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:20,3020,76.7,310,42.08797,-85.82757,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:25,3025,76.6,310,42.088,-85.82747,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:30,3030,76.6,309,42.08803,-85.82738,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:35,3035,76.7,309,42.08806,-85.82728,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:40,3040,76.7,309,42.0881,-85.82718,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:45,3045,76.6,309,42.08813,-85.82709,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:50,3050,76.7,309,42.08817,-85.82699,Main Lake,
Cedar Lake,Van Buren,Michigan,tempcondpontoonmichael,D. McLaughlin,2020,6,10,6/10/20,9:47:55,3055,76.6,309,42.08821,-85.8269,Main Lake,
